GEOID,NAME,variable,estimate,moe
040131068023,Block Group 3; Census Tract 1068.02; Maricopa County; Arizona,unemp_den,241,111
040131068023,Block Group 3; Census Tract 1068.02; Maricopa County; Arizona,unemp_num,20,24
040131068023,Block Group 3; Census Tract 1068.02; Maricopa County; Arizona,no_ins_den,585,225
040131068023,Block Group 3; Census Tract 1068.02; Maricopa County; Arizona,no_ins_num,0,14
040131076011,Block Group 1; Census Tract 1076.01; Maricopa County; Arizona,no_hs_den,789,215
040131076011,Block Group 1; Census Tract 1076.01; Maricopa County; Arizona,no_hs_num,0,14
040131076011,Block Group 1; Census Tract 1076.01; Maricopa County; Arizona,poverty_den,NA,NA
040131076011,Block Group 1; Census Tract 1076.01; Maricopa County; Arizona,poverty_num,NA,NA
040131076011,Block Group 1; Census Tract 1076.01; Maricopa County; Arizona,med_income,34364,22058
040131076011,Block Group 1; Census Tract 1076.01; Maricopa County; Arizona,unemp_den,518,208
040131076011,Block Group 1; Census Tract 1076.01; Maricopa County; Arizona,unemp_num,0,14
040131076011,Block Group 1; Census Tract 1076.01; Maricopa County; Arizona,no_ins_den,925,312
040131076011,Block Group 1; Census Tract 1076.01; Maricopa County; Arizona,no_ins_num,13,21
040131084001,Block Group 1; Census Tract 1084; Maricopa County; Arizona,no_hs_den,369,177
040131084001,Block Group 1; Census Tract 1084; Maricopa County; Arizona,no_hs_num,0,14
040131084001,Block Group 1; Census Tract 1084; Maricopa County; Arizona,poverty_den,NA,NA
040131084001,Block Group 1; Census Tract 1084; Maricopa County; Arizona,poverty_num,NA,NA
040131084001,Block Group 1; Census Tract 1084; Maricopa County; Arizona,med_income,42829,22603
040131084001,Block Group 1; Census Tract 1084; Maricopa County; Arizona,unemp_den,252,174
040131084001,Block Group 1; Census Tract 1084; Maricopa County; Arizona,unemp_num,0,14
040131084001,Block Group 1; Census Tract 1084; Maricopa County; Arizona,no_ins_den,369,177
040131084001,Block Group 1; Census Tract 1084; Maricopa County; Arizona,no_ins_num,0,14
040131090011,Block Group 1; Census Tract 1090.01; Maricopa County; Arizona,no_hs_den,1089,258
040131090011,Block Group 1; Census Tract 1090.01; Maricopa County; Arizona,no_hs_num,84,81
040131090011,Block Group 1; Census Tract 1090.01; Maricopa County; Arizona,poverty_den,NA,NA
040131090011,Block Group 1; Census Tract 1090.01; Maricopa County; Arizona,poverty_num,NA,NA
040131090011,Block Group 1; Census Tract 1090.01; Maricopa County; Arizona,med_income,41563,10122
040131090011,Block Group 1; Census Tract 1090.01; Maricopa County; Arizona,unemp_den,850,239
040131090011,Block Group 1; Census Tract 1090.01; Maricopa County; Arizona,unemp_num,30,18
040131090011,Block Group 1; Census Tract 1090.01; Maricopa County; Arizona,no_ins_den,1992,438
040131090011,Block Group 1; Census Tract 1090.01; Maricopa County; Arizona,no_ins_num,80,76
040131091012,Block Group 2; Census Tract 1091.01; Maricopa County; Arizona,no_hs_den,955,301
040131091012,Block Group 2; Census Tract 1091.01; Maricopa County; Arizona,no_hs_num,62,34
040131091012,Block Group 2; Census Tract 1091.01; Maricopa County; Arizona,poverty_den,NA,NA
040131091012,Block Group 2; Census Tract 1091.01; Maricopa County; Arizona,poverty_num,NA,NA
040131091012,Block Group 2; Census Tract 1091.01; Maricopa County; Arizona,med_income,73750,38967
040131091012,Block Group 2; Census Tract 1091.01; Maricopa County; Arizona,unemp_den,785,318
040131091012,Block Group 2; Census Tract 1091.01; Maricopa County; Arizona,unemp_num,34,34
040131091012,Block Group 2; Census Tract 1091.01; Maricopa County; Arizona,no_ins_den,1585,455
040131091012,Block Group 2; Census Tract 1091.01; Maricopa County; Arizona,no_ins_num,59,38
040131105011,Block Group 1; Census Tract 1105.01; Maricopa County; Arizona,no_hs_den,1047,307
040131105011,Block Group 1; Census Tract 1105.01; Maricopa County; Arizona,no_hs_num,19,24
040131105011,Block Group 1; Census Tract 1105.01; Maricopa County; Arizona,poverty_den,NA,NA
040131105011,Block Group 1; Census Tract 1105.01; Maricopa County; Arizona,poverty_num,NA,NA
040131105011,Block Group 1; Census Tract 1105.01; Maricopa County; Arizona,med_income,79118,16225
040131105011,Block Group 1; Census Tract 1105.01; Maricopa County; Arizona,unemp_den,839,297
040131105011,Block Group 1; Census Tract 1105.01; Maricopa County; Arizona,unemp_num,7,11
040131105011,Block Group 1; Census Tract 1105.01; Maricopa County; Arizona,no_ins_den,1135,316
040131105011,Block Group 1; Census Tract 1105.01; Maricopa County; Arizona,no_ins_num,0,14
040131105013,Block Group 3; Census Tract 1105.01; Maricopa County; Arizona,no_hs_den,457,196
040131105013,Block Group 3; Census Tract 1105.01; Maricopa County; Arizona,no_hs_num,0,14
040131105013,Block Group 3; Census Tract 1105.01; Maricopa County; Arizona,poverty_den,NA,NA
040131105013,Block Group 3; Census Tract 1105.01; Maricopa County; Arizona,poverty_num,NA,NA
040131105013,Block Group 3; Census Tract 1105.01; Maricopa County; Arizona,med_income,34670,29585
040131105013,Block Group 3; Census Tract 1105.01; Maricopa County; Arizona,unemp_den,277,159
040131105013,Block Group 3; Census Tract 1105.01; Maricopa County; Arizona,unemp_num,22,28
040131105013,Block Group 3; Census Tract 1105.01; Maricopa County; Arizona,no_ins_den,465,205
040131105013,Block Group 3; Census Tract 1105.01; Maricopa County; Arizona,no_ins_num,0,14
040131108022,Block Group 2; Census Tract 1108.02; Maricopa County; Arizona,no_hs_den,1214,375
040131108022,Block Group 2; Census Tract 1108.02; Maricopa County; Arizona,no_hs_num,14,22
040131108022,Block Group 2; Census Tract 1108.02; Maricopa County; Arizona,poverty_den,NA,NA
040131108022,Block Group 2; Census Tract 1108.02; Maricopa County; Arizona,poverty_num,NA,NA
040131108022,Block Group 2; Census Tract 1108.02; Maricopa County; Arizona,med_income,85522,25150
040131108022,Block Group 2; Census Tract 1108.02; Maricopa County; Arizona,unemp_den,854,204
040131108022,Block Group 2; Census Tract 1108.02; Maricopa County; Arizona,unemp_num,81,48
040131108022,Block Group 2; Census Tract 1108.02; Maricopa County; Arizona,no_ins_den,1635,444
040131108022,Block Group 2; Census Tract 1108.02; Maricopa County; Arizona,no_ins_num,10,16
040131129003,Block Group 3; Census Tract 1129; Maricopa County; Arizona,no_hs_den,850,375
040131129003,Block Group 3; Census Tract 1129; Maricopa County; Arizona,no_hs_num,14,22
040131129003,Block Group 3; Census Tract 1129; Maricopa County; Arizona,poverty_den,NA,NA
040131129003,Block Group 3; Census Tract 1129; Maricopa County; Arizona,poverty_num,NA,NA
040131129003,Block Group 3; Census Tract 1129; Maricopa County; Arizona,med_income,55257,43836
040131129003,Block Group 3; Census Tract 1129; Maricopa County; Arizona,unemp_den,766,332
040131129003,Block Group 3; Census Tract 1129; Maricopa County; Arizona,unemp_num,47,56
040131129003,Block Group 3; Census Tract 1129; Maricopa County; Arizona,no_ins_den,1168,546
040131129003,Block Group 3; Census Tract 1129; Maricopa County; Arizona,no_ins_num,23,32
040134205042,Block Group 2; Census Tract 4205.04; Maricopa County; Arizona,no_hs_den,1672,274
040134205042,Block Group 2; Census Tract 4205.04; Maricopa County; Arizona,no_hs_num,10,12
040134205042,Block Group 2; Census Tract 4205.04; Maricopa County; Arizona,poverty_den,NA,NA
040134205042,Block Group 2; Census Tract 4205.04; Maricopa County; Arizona,poverty_num,NA,NA
040134205042,Block Group 2; Census Tract 4205.04; Maricopa County; Arizona,med_income,78969,8455
040134205042,Block Group 2; Census Tract 4205.04; Maricopa County; Arizona,unemp_den,1309,250
040134205042,Block Group 2; Census Tract 4205.04; Maricopa County; Arizona,unemp_num,68,57
040134205042,Block Group 2; Census Tract 4205.04; Maricopa County; Arizona,no_ins_den,2316,397
040134205042,Block Group 2; Census Tract 4205.04; Maricopa County; Arizona,no_ins_num,27,32
040134207041,Block Group 1; Census Tract 4207.04; Maricopa County; Arizona,no_hs_den,1177,423
040134207041,Block Group 1; Census Tract 4207.04; Maricopa County; Arizona,no_hs_num,24,39
040134207041,Block Group 1; Census Tract 4207.04; Maricopa County; Arizona,poverty_den,NA,NA
040134207041,Block Group 1; Census Tract 4207.04; Maricopa County; Arizona,poverty_num,NA,NA
040134207041,Block Group 1; Census Tract 4207.04; Maricopa County; Arizona,med_income,72896,31021
040134207041,Block Group 1; Census Tract 4207.04; Maricopa County; Arizona,unemp_den,1327,554
040134207041,Block Group 1; Census Tract 4207.04; Maricopa County; Arizona,unemp_num,223,279
040134207041,Block Group 1; Census Tract 4207.04; Maricopa County; Arizona,no_ins_den,2543,1420
040134207041,Block Group 1; Census Tract 4207.04; Maricopa County; Arizona,no_ins_num,0,14
040134208004,Block Group 4; Census Tract 4208; Maricopa County; Arizona,no_hs_den,1085,352
040134208004,Block Group 4; Census Tract 4208; Maricopa County; Arizona,no_hs_num,27,29
040134208004,Block Group 4; Census Tract 4208; Maricopa County; Arizona,poverty_den,NA,NA
040134208004,Block Group 4; Census Tract 4208; Maricopa County; Arizona,poverty_num,NA,NA
040134208004,Block Group 4; Census Tract 4208; Maricopa County; Arizona,med_income,112669,33611
040134208004,Block Group 4; Census Tract 4208; Maricopa County; Arizona,unemp_den,814,308
040134208004,Block Group 4; Census Tract 4208; Maricopa County; Arizona,unemp_num,64,80
040134208004,Block Group 4; Census Tract 4208; Maricopa County; Arizona,no_ins_den,1674,507
040134208004,Block Group 4; Census Tract 4208; Maricopa County; Arizona,no_ins_num,20,31
040134215013,Block Group 3; Census Tract 4215.01; Maricopa County; Arizona,no_hs_den,1035,392
040134215013,Block Group 3; Census Tract 4215.01; Maricopa County; Arizona,no_hs_num,48,49
040134215013,Block Group 3; Census Tract 4215.01; Maricopa County; Arizona,poverty_den,NA,NA
040134215013,Block Group 3; Census Tract 4215.01; Maricopa County; Arizona,poverty_num,NA,NA
040134215013,Block Group 3; Census Tract 4215.01; Maricopa County; Arizona,med_income,44462,20585
040134215013,Block Group 3; Census Tract 4215.01; Maricopa County; Arizona,unemp_den,891,330
040134215013,Block Group 3; Census Tract 4215.01; Maricopa County; Arizona,unemp_num,125,137
040134215013,Block Group 3; Census Tract 4215.01; Maricopa County; Arizona,no_ins_den,2040,850
040134215013,Block Group 3; Census Tract 4215.01; Maricopa County; Arizona,no_ins_num,16,22
040134219024,Block Group 4; Census Tract 4219.02; Maricopa County; Arizona,no_hs_den,745,239
040134219024,Block Group 4; Census Tract 4219.02; Maricopa County; Arizona,no_hs_num,145,121
040134219024,Block Group 4; Census Tract 4219.02; Maricopa County; Arizona,poverty_den,NA,NA
040134219024,Block Group 4; Census Tract 4219.02; Maricopa County; Arizona,poverty_num,NA,NA
040134219024,Block Group 4; Census Tract 4219.02; Maricopa County; Arizona,med_income,30675,3907
040134219024,Block Group 4; Census Tract 4219.02; Maricopa County; Arizona,unemp_den,972,376
040134219024,Block Group 4; Census Tract 4219.02; Maricopa County; Arizona,unemp_num,16,25
040134219024,Block Group 4; Census Tract 4219.02; Maricopa County; Arizona,no_ins_den,2132,786
040134219024,Block Group 4; Census Tract 4219.02; Maricopa County; Arizona,no_ins_num,149,133
040134222213,Block Group 3; Census Tract 4222.21; Maricopa County; Arizona,no_hs_den,1524,514
040134222213,Block Group 3; Census Tract 4222.21; Maricopa County; Arizona,no_hs_num,19,28
040134222213,Block Group 3; Census Tract 4222.21; Maricopa County; Arizona,poverty_den,NA,NA
040134222213,Block Group 3; Census Tract 4222.21; Maricopa County; Arizona,poverty_num,NA,NA
040134222213,Block Group 3; Census Tract 4222.21; Maricopa County; Arizona,med_income,64460,3252
040134222213,Block Group 3; Census Tract 4222.21; Maricopa County; Arizona,unemp_den,1256,361
040134222213,Block Group 3; Census Tract 4222.21; Maricopa County; Arizona,unemp_num,47,38
040134222213,Block Group 3; Census Tract 4222.21; Maricopa County; Arizona,no_ins_den,1955,563
040134222213,Block Group 3; Census Tract 4222.21; Maricopa County; Arizona,no_ins_num,7,12
040134224032,Block Group 2; Census Tract 4224.03; Maricopa County; Arizona,no_hs_den,1243,236
040134224032,Block Group 2; Census Tract 4224.03; Maricopa County; Arizona,no_hs_num,9,14
040134224032,Block Group 2; Census Tract 4224.03; Maricopa County; Arizona,poverty_den,NA,NA
040134224032,Block Group 2; Census Tract 4224.03; Maricopa County; Arizona,poverty_num,NA,NA
040134224032,Block Group 2; Census Tract 4224.03; Maricopa County; Arizona,med_income,103813,63455
040134224032,Block Group 2; Census Tract 4224.03; Maricopa County; Arizona,unemp_den,1076,256
040134224032,Block Group 2; Census Tract 4224.03; Maricopa County; Arizona,unemp_num,52,50
040134224032,Block Group 2; Census Tract 4224.03; Maricopa County; Arizona,no_ins_den,1836,477
040134224032,Block Group 2; Census Tract 4224.03; Maricopa County; Arizona,no_ins_num,12,21
040132168311,Block Group 1; Census Tract 2168.31; Maricopa County; Arizona,no_hs_den,933,212
040132168311,Block Group 1; Census Tract 2168.31; Maricopa County; Arizona,no_hs_num,0,14
040132168311,Block Group 1; Census Tract 2168.31; Maricopa County; Arizona,poverty_den,NA,NA
040132168311,Block Group 1; Census Tract 2168.31; Maricopa County; Arizona,poverty_num,NA,NA
040132168311,Block Group 1; Census Tract 2168.31; Maricopa County; Arizona,med_income,180139,75599
040132168311,Block Group 1; Census Tract 2168.31; Maricopa County; Arizona,unemp_den,722,289
040132168311,Block Group 1; Census Tract 2168.31; Maricopa County; Arizona,unemp_num,43,54
040132168311,Block Group 1; Census Tract 2168.31; Maricopa County; Arizona,no_ins_den,1400,417
040132168311,Block Group 1; Census Tract 2168.31; Maricopa County; Arizona,no_ins_num,0,14
040132168352,Block Group 2; Census Tract 2168.35; Maricopa County; Arizona,no_hs_den,728,149
040132168352,Block Group 2; Census Tract 2168.35; Maricopa County; Arizona,no_hs_num,0,14
040132168352,Block Group 2; Census Tract 2168.35; Maricopa County; Arizona,poverty_den,NA,NA
040132168352,Block Group 2; Census Tract 2168.35; Maricopa County; Arizona,poverty_num,NA,NA
040132168352,Block Group 2; Census Tract 2168.35; Maricopa County; Arizona,med_income,98644,14789
040132168352,Block Group 2; Census Tract 2168.35; Maricopa County; Arizona,unemp_den,434,139
040132168352,Block Group 2; Census Tract 2168.35; Maricopa County; Arizona,unemp_num,5,8
040132168352,Block Group 2; Census Tract 2168.35; Maricopa County; Arizona,no_ins_den,850,211
040132168352,Block Group 2; Census Tract 2168.35; Maricopa County; Arizona,no_ins_num,0,14
040132172033,Block Group 3; Census Tract 2172.03; Maricopa County; Arizona,no_hs_den,846,197
040132172033,Block Group 3; Census Tract 2172.03; Maricopa County; Arizona,no_hs_num,0,14
040132172033,Block Group 3; Census Tract 2172.03; Maricopa County; Arizona,poverty_den,NA,NA
040132172033,Block Group 3; Census Tract 2172.03; Maricopa County; Arizona,poverty_num,NA,NA
040132172033,Block Group 3; Census Tract 2172.03; Maricopa County; Arizona,med_income,75057,23723
040132172033,Block Group 3; Census Tract 2172.03; Maricopa County; Arizona,unemp_den,454,156
040132172033,Block Group 3; Census Tract 2172.03; Maricopa County; Arizona,unemp_num,39,33
040132172033,Block Group 3; Census Tract 2172.03; Maricopa County; Arizona,no_ins_den,863,202
040132172033,Block Group 3; Census Tract 2172.03; Maricopa County; Arizona,no_ins_num,0,14
040132172042,Block Group 2; Census Tract 2172.04; Maricopa County; Arizona,no_hs_den,1237,356
040132172042,Block Group 2; Census Tract 2172.04; Maricopa County; Arizona,no_hs_num,0,14
040132172042,Block Group 2; Census Tract 2172.04; Maricopa County; Arizona,poverty_den,NA,NA
040132172042,Block Group 2; Census Tract 2172.04; Maricopa County; Arizona,poverty_num,NA,NA
040132172042,Block Group 2; Census Tract 2172.04; Maricopa County; Arizona,med_income,52013,15151
040132172042,Block Group 2; Census Tract 2172.04; Maricopa County; Arizona,unemp_den,1035,305
040132172042,Block Group 2; Census Tract 2172.04; Maricopa County; Arizona,unemp_num,23,25
040132172042,Block Group 2; Census Tract 2172.04; Maricopa County; Arizona,no_ins_den,1492,371
040132172042,Block Group 2; Census Tract 2172.04; Maricopa County; Arizona,no_ins_num,42,22
040133191033,Block Group 3; Census Tract 3191.03; Maricopa County; Arizona,no_hs_den,763,306
040133191033,Block Group 3; Census Tract 3191.03; Maricopa County; Arizona,no_hs_num,16,28
040133191033,Block Group 3; Census Tract 3191.03; Maricopa County; Arizona,poverty_den,NA,NA
040133191033,Block Group 3; Census Tract 3191.03; Maricopa County; Arizona,poverty_num,NA,NA
040133191033,Block Group 3; Census Tract 3191.03; Maricopa County; Arizona,med_income,38994,24577
040133191033,Block Group 3; Census Tract 3191.03; Maricopa County; Arizona,unemp_den,1064,423
040133191033,Block Group 3; Census Tract 3191.03; Maricopa County; Arizona,unemp_num,81,127
040133191033,Block Group 3; Census Tract 3191.03; Maricopa County; Arizona,no_ins_den,1432,519
040133191033,Block Group 3; Census Tract 3191.03; Maricopa County; Arizona,no_ins_num,0,14
040133197053,Block Group 3; Census Tract 3197.05; Maricopa County; Arizona,no_hs_den,899,401
040133197053,Block Group 3; Census Tract 3197.05; Maricopa County; Arizona,no_hs_num,0,14
040133197053,Block Group 3; Census Tract 3197.05; Maricopa County; Arizona,poverty_den,NA,NA
040133197053,Block Group 3; Census Tract 3197.05; Maricopa County; Arizona,poverty_num,NA,NA
040133197053,Block Group 3; Census Tract 3197.05; Maricopa County; Arizona,med_income,69688,32863
040133197053,Block Group 3; Census Tract 3197.05; Maricopa County; Arizona,unemp_den,713,266
040133197053,Block Group 3; Census Tract 3197.05; Maricopa County; Arizona,unemp_num,0,14
040133197053,Block Group 3; Census Tract 3197.05; Maricopa County; Arizona,no_ins_den,1636,957
040133197053,Block Group 3; Census Tract 3197.05; Maricopa County; Arizona,no_ins_num,0,14
040133197063,Block Group 3; Census Tract 3197.06; Maricopa County; Arizona,no_hs_den,1979,552
040133197063,Block Group 3; Census Tract 3197.06; Maricopa County; Arizona,no_hs_num,182,200
040133197063,Block Group 3; Census Tract 3197.06; Maricopa County; Arizona,poverty_den,NA,NA
040133197063,Block Group 3; Census Tract 3197.06; Maricopa County; Arizona,poverty_num,NA,NA
040133197063,Block Group 3; Census Tract 3197.06; Maricopa County; Arizona,med_income,66938,13946
040133197063,Block Group 3; Census Tract 3197.06; Maricopa County; Arizona,unemp_den,1886,684
040133197063,Block Group 3; Census Tract 3197.06; Maricopa County; Arizona,unemp_num,13,25
040133197063,Block Group 3; Census Tract 3197.06; Maricopa County; Arizona,no_ins_den,3036,884
040133197063,Block Group 3; Census Tract 3197.06; Maricopa County; Arizona,no_ins_num,145,162
040134225043,Block Group 3; Census Tract 4225.04; Maricopa County; Arizona,no_hs_den,953,200
040134225043,Block Group 3; Census Tract 4225.04; Maricopa County; Arizona,no_hs_num,0,14
040134225043,Block Group 3; Census Tract 4225.04; Maricopa County; Arizona,poverty_den,NA,NA
040134225043,Block Group 3; Census Tract 4225.04; Maricopa County; Arizona,poverty_num,NA,NA
040134225043,Block Group 3; Census Tract 4225.04; Maricopa County; Arizona,med_income,82297,15491
040134225043,Block Group 3; Census Tract 4225.04; Maricopa County; Arizona,unemp_den,875,248
040134225043,Block Group 3; Census Tract 4225.04; Maricopa County; Arizona,unemp_num,9,14
040134225043,Block Group 3; Census Tract 4225.04; Maricopa County; Arizona,no_ins_den,1498,442
040134225043,Block Group 3; Census Tract 4225.04; Maricopa County; Arizona,no_ins_num,34,52
040134225132,Block Group 2; Census Tract 4225.13; Maricopa County; Arizona,no_hs_den,1193,362
040134225132,Block Group 2; Census Tract 4225.13; Maricopa County; Arizona,no_hs_num,2,6
040134225132,Block Group 2; Census Tract 4225.13; Maricopa County; Arizona,poverty_den,NA,NA
040134225132,Block Group 2; Census Tract 4225.13; Maricopa County; Arizona,poverty_num,NA,NA
040134225132,Block Group 2; Census Tract 4225.13; Maricopa County; Arizona,med_income,114632,6893
040134225132,Block Group 2; Census Tract 4225.13; Maricopa County; Arizona,unemp_den,987,341
040134225132,Block Group 2; Census Tract 4225.13; Maricopa County; Arizona,unemp_num,79,113
040134225132,Block Group 2; Census Tract 4225.13; Maricopa County; Arizona,no_ins_den,2050,683
040134225132,Block Group 2; Census Tract 4225.13; Maricopa County; Arizona,no_ins_num,11,16
040134226173,Block Group 3; Census Tract 4226.17; Maricopa County; Arizona,no_hs_den,545,207
040134226173,Block Group 3; Census Tract 4226.17; Maricopa County; Arizona,no_hs_num,0,14
040134226173,Block Group 3; Census Tract 4226.17; Maricopa County; Arizona,poverty_den,NA,NA
040134226173,Block Group 3; Census Tract 4226.17; Maricopa County; Arizona,poverty_num,NA,NA
040134226173,Block Group 3; Census Tract 4226.17; Maricopa County; Arizona,med_income,97019,82975
040134226173,Block Group 3; Census Tract 4226.17; Maricopa County; Arizona,unemp_den,480,270
040134226173,Block Group 3; Census Tract 4226.17; Maricopa County; Arizona,unemp_num,17,30
040134226173,Block Group 3; Census Tract 4226.17; Maricopa County; Arizona,no_ins_den,870,356
040134226173,Block Group 3; Census Tract 4226.17; Maricopa County; Arizona,no_ins_num,7,11
040134226232,Block Group 2; Census Tract 4226.23; Maricopa County; Arizona,no_hs_den,1443,466
040134226232,Block Group 2; Census Tract 4226.23; Maricopa County; Arizona,no_hs_num,64,98
040134226232,Block Group 2; Census Tract 4226.23; Maricopa County; Arizona,poverty_den,NA,NA
040134226232,Block Group 2; Census Tract 4226.23; Maricopa County; Arizona,poverty_num,NA,NA
040134226232,Block Group 2; Census Tract 4226.23; Maricopa County; Arizona,med_income,89668,8413
040134226232,Block Group 2; Census Tract 4226.23; Maricopa County; Arizona,unemp_den,1379,442
040134226232,Block Group 2; Census Tract 4226.23; Maricopa County; Arizona,unemp_num,47,55
040134226232,Block Group 2; Census Tract 4226.23; Maricopa County; Arizona,no_ins_den,2608,734
040134226232,Block Group 2; Census Tract 4226.23; Maricopa County; Arizona,no_ins_num,30,46
040134201161,Block Group 1; Census Tract 4201.16; Maricopa County; Arizona,no_hs_den,1021,351
040134201161,Block Group 1; Census Tract 4201.16; Maricopa County; Arizona,no_hs_num,8,13
040134201161,Block Group 1; Census Tract 4201.16; Maricopa County; Arizona,poverty_den,NA,NA
040134201161,Block Group 1; Census Tract 4201.16; Maricopa County; Arizona,poverty_num,NA,NA
040134201161,Block Group 1; Census Tract 4201.16; Maricopa County; Arizona,med_income,61328,45933
040134201161,Block Group 1; Census Tract 4201.16; Maricopa County; Arizona,unemp_den,304,248
040134201161,Block Group 1; Census Tract 4201.16; Maricopa County; Arizona,unemp_num,0,14
040134201161,Block Group 1; Census Tract 4201.16; Maricopa County; Arizona,no_ins_den,1021,351
040134201161,Block Group 1; Census Tract 4201.16; Maricopa County; Arizona,no_ins_num,0,14
040134213031,Block Group 1; Census Tract 4213.03; Maricopa County; Arizona,no_hs_den,1423,372
040134213031,Block Group 1; Census Tract 4213.03; Maricopa County; Arizona,no_hs_num,37,57
040134213031,Block Group 1; Census Tract 4213.03; Maricopa County; Arizona,poverty_den,NA,NA
040134213031,Block Group 1; Census Tract 4213.03; Maricopa County; Arizona,poverty_num,NA,NA
040134213031,Block Group 1; Census Tract 4213.03; Maricopa County; Arizona,med_income,71522,49854
040134213031,Block Group 1; Census Tract 4213.03; Maricopa County; Arizona,unemp_den,1107,300
040134213031,Block Group 1; Census Tract 4213.03; Maricopa County; Arizona,unemp_num,8,14
040134213031,Block Group 1; Census Tract 4213.03; Maricopa County; Arizona,no_ins_den,1953,517
040134213031,Block Group 1; Census Tract 4213.03; Maricopa County; Arizona,no_ins_num,14,20
040134217013,Block Group 3; Census Tract 4217.01; Maricopa County; Arizona,no_hs_den,560,242
040134217013,Block Group 3; Census Tract 4217.01; Maricopa County; Arizona,no_hs_num,36,46
040134217013,Block Group 3; Census Tract 4217.01; Maricopa County; Arizona,poverty_den,NA,NA
040134217013,Block Group 3; Census Tract 4217.01; Maricopa County; Arizona,poverty_num,NA,NA
040134217013,Block Group 3; Census Tract 4217.01; Maricopa County; Arizona,med_income,97941,36465
040134217013,Block Group 3; Census Tract 4217.01; Maricopa County; Arizona,unemp_den,495,234
040134217013,Block Group 3; Census Tract 4217.01; Maricopa County; Arizona,unemp_num,14,24
040134217013,Block Group 3; Census Tract 4217.01; Maricopa County; Arizona,no_ins_den,806,420
040134217013,Block Group 3; Census Tract 4217.01; Maricopa County; Arizona,no_ins_num,7,15
040134222222,Block Group 2; Census Tract 4222.22; Maricopa County; Arizona,no_hs_den,850,345
040134222222,Block Group 2; Census Tract 4222.22; Maricopa County; Arizona,no_hs_num,0,14
040134222222,Block Group 2; Census Tract 4222.22; Maricopa County; Arizona,poverty_den,NA,NA
040134222222,Block Group 2; Census Tract 4222.22; Maricopa County; Arizona,poverty_num,NA,NA
040134222222,Block Group 2; Census Tract 4222.22; Maricopa County; Arizona,med_income,129318,28604
040134222222,Block Group 2; Census Tract 4222.22; Maricopa County; Arizona,unemp_den,742,345
040134222222,Block Group 2; Census Tract 4222.22; Maricopa County; Arizona,unemp_num,0,14
040134222222,Block Group 2; Census Tract 4222.22; Maricopa County; Arizona,no_ins_den,1048,362
040134222222,Block Group 2; Census Tract 4222.22; Maricopa County; Arizona,no_ins_num,0,14
040134226341,Block Group 1; Census Tract 4226.34; Maricopa County; Arizona,no_hs_den,2239,414
040134226341,Block Group 1; Census Tract 4226.34; Maricopa County; Arizona,no_hs_num,70,61
040134226341,Block Group 1; Census Tract 4226.34; Maricopa County; Arizona,poverty_den,NA,NA
040134226341,Block Group 1; Census Tract 4226.34; Maricopa County; Arizona,poverty_num,NA,NA
040134226341,Block Group 1; Census Tract 4226.34; Maricopa County; Arizona,med_income,48210,9385
040134226341,Block Group 1; Census Tract 4226.34; Maricopa County; Arizona,unemp_den,1161,251
040134226341,Block Group 1; Census Tract 4226.34; Maricopa County; Arizona,unemp_num,67,70
040134226341,Block Group 1; Census Tract 4226.34; Maricopa County; Arizona,no_ins_den,3018,528
040134226341,Block Group 1; Census Tract 4226.34; Maricopa County; Arizona,no_ins_num,64,86
040134226382,Block Group 2; Census Tract 4226.38; Maricopa County; Arizona,no_hs_den,768,222
040134226382,Block Group 2; Census Tract 4226.38; Maricopa County; Arizona,no_hs_num,11,19
040134226382,Block Group 2; Census Tract 4226.38; Maricopa County; Arizona,poverty_den,NA,NA
040134226382,Block Group 2; Census Tract 4226.38; Maricopa County; Arizona,poverty_num,NA,NA
040134226382,Block Group 2; Census Tract 4226.38; Maricopa County; Arizona,med_income,38994,19091
040134226382,Block Group 2; Census Tract 4226.38; Maricopa County; Arizona,unemp_den,668,225
040134226382,Block Group 2; Census Tract 4226.38; Maricopa County; Arizona,unemp_num,14,22
040134226382,Block Group 2; Census Tract 4226.38; Maricopa County; Arizona,no_ins_den,1168,330
040134226382,Block Group 2; Census Tract 4226.38; Maricopa County; Arizona,no_ins_num,0,14
040134226432,Block Group 2; Census Tract 4226.43; Maricopa County; Arizona,no_hs_den,1011,294
040134226432,Block Group 2; Census Tract 4226.43; Maricopa County; Arizona,no_hs_num,0,14
040134226432,Block Group 2; Census Tract 4226.43; Maricopa County; Arizona,poverty_den,NA,NA
040134226432,Block Group 2; Census Tract 4226.43; Maricopa County; Arizona,poverty_num,NA,NA
040134226432,Block Group 2; Census Tract 4226.43; Maricopa County; Arizona,med_income,88884,26551
040134226432,Block Group 2; Census Tract 4226.43; Maricopa County; Arizona,unemp_den,907,340
040134226432,Block Group 2; Census Tract 4226.43; Maricopa County; Arizona,unemp_num,28,25
040134226432,Block Group 2; Census Tract 4226.43; Maricopa County; Arizona,no_ins_den,1753,678
040134226432,Block Group 2; Census Tract 4226.43; Maricopa County; Arizona,no_ins_num,13,22
040136143002,Block Group 2; Census Tract 6143; Maricopa County; Arizona,no_hs_den,1020,235
040136143002,Block Group 2; Census Tract 6143; Maricopa County; Arizona,no_hs_num,7,11
040136143002,Block Group 2; Census Tract 6143; Maricopa County; Arizona,poverty_den,NA,NA
